ID	M1_S1	M2_S2	M3_S3	N4_S4	N5_S5	N6_S6	O1_S7	O2_S8	O3_S9	V1_S10	V4_S12	V6_S11	X1_S13	X2_S14	X4_S15	Z2_S16	Z3_S17	Z4_S18
Structural complex|Genetic information processing|RNA processing|M00394_RNA degradosome	0.00884574522720688	0.0086560309402949	0.010601103244155	0.00852907214776207	0.00893460405176415	0.00785951732270657	0.00774759433283039	0.00817683496158465	0.00854718716041127	0.00990938722557303	0.00939055758852119	0.00949336904813948	0.00787413079419027	0.00771184846404647	0.00785487268613681	0.00781898999566791	0.00820342527622987	0.00765389923294736
Structural complex|Energy metabolism|ATP synthesis|M00417_Cytochrome o ubiquinol oxidase	0	0	0	0.000353028568346576	0.000509438646102039	0.000317684612882238	2.81730703012014e-05	6.86817011529244e-05	7.24455961436652e-05	2.01451254839866e-05	4.09372818099737e-05	7.65033403146771e-05	8.99129979353728e-06	4.9834238862982e-06	4.536291751604e-05	0	0	0
Pathway module|Energy metabolism|Methane metabolism|M00422_Acetyl-CoA pathway	0.000107314066881193	0.000246555474981871	0.000131505581096862	0.00109095633968213	0.000114407831539865	0.000130886060507482	0	0	0	0.000519744237486855	0.000352515482252551	0.00053552338220274	0.00030682810545446	8.47182060670694e-05	0.000491904136814559	7.52568138773565e-05	5.04706713634587e-05	0.000242667072909322
Structural complex|Genetic information processing|RNA processing|M00427_Nuclear pore complex	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Structural complex|Environmental information processing|Bacterial secretion system|M00429_Competence-related DNA transformation transporter	0	0	0	0.000443737297713405	0.000548294136058974	0.000270667290175667	1.25213645783117e-05	5.38316036063462e-05	6.13001198138705e-05	2.61886631291826e-05	3.41144015083114e-05	5.06710435850459e-05	7.86738731934512e-06	8.72099180102185e-06	2.268145875802e-05	0	0	0
Pathway module|Nucleotide and amino acid metabolism|Branched-chain amino acid metabolism|M00432_Leucine biosynthesis	0.00734181523277188	0.00758278946096205	0.00739412047313955	0.0041750531381543	0.00641547311955618	0.00595340964541314	0.00762238068704727	0.00729882294414321	0.00786034718158767	0.00712130185858928	0.00698890372233606	0.00699161046486212	0.00662434012288859	0.00705154479911195	0.00761104700448809	0.00752954071152423	0.00740107101352873	0.00725754301386213
Functional set|Environmental information processing|Two-component regulatory system|M00434_Phosphate starvation response 2-CRS (Pho)	0.00227659127597959	0.00182982837805173	0.00173587367047858	0.00164256347772365	0.000904469460664213	0.0020801988451529	0.00231958278813225	0.00234260288797272	0.00219565883696954	0.00129734608116874	0.00173756018348999	0.00127472448861988	0.00132509280707256	0.00155981167641134	0.00115250162314189	0.00272275293284487	0.00238765099142516	0.00277449353359658
Structural complex|Environmental information processing|Mineral and organic ion transport system|M00435_Taurine TS	0	0	0	0.000169159522332734	0.000187801534791853	0.000156300829538061	1.87820468674676e-05	1.11375731599337e-05	1.39318454122433e-05	1.61161003871893e-05	1.36457606033246e-05	1.6890347861682e-05	1.12391247419216e-06	4.9834238862982e-06	1.41759117237625e-05	0	0	0
Structural complex|Environmental information processing|Mineral and organic ion transport system|M00436_Sulfonate TS	0	0	0	0.000154449998651627	0.000164056513151504	8.89516916070267e-05	1.25213645783117e-05	2.97001950931565e-05	1.53250299534676e-05	4.02902509679733e-06	1.36457606033246e-05	1.58967979874654e-05	2.24782494838432e-06	6.22927985787275e-06	9.92313820663376e-06	0	0	0
Structural complex|Environmental information processing|Mineral and organic ion transport system|M00438_Nitrate/nitrite TS	0	0	0	0	3.66968516259943e-05	1.39781229668185e-05	0	0	0	0	0	0	0	0	0	0	0	0
Structural complex|Environmental information processing|Peptide and nickel transport system|M00439_Oligopeptide TS	4.13925686541743e-05	7.97679477882524e-05	0.000106957872625448	0.0023020404560933	0.00166862742981727	0.000975927130774236	0.000419465713373443	0.000456640499557281	0.000815012956616233	0.000128928803097514	0.000104617497958822	0.000163935729245737	3.14695492773805e-05	3.6129823175662e-05	0.000114824884962476	1.15779713657472e-05	2.45882757924542e-05	2.5614857695984e-05
Structural complex|Environmental information processing|Peptide and nickel transport system|M00440_Nickel TS (B)	0.000111913241176101	0.000101522842639594	0.000192874852275397	0.000502575392437834	0.000548294136058974	0.00044857067338972	0.000150256374939741	0.000157782286432394	0.000118420686004068	0.000157131978775096	4.7760162111636e-05	0.000195729325220667	2.8097811854804e-05	7.72430702376221e-05	9.63961997215851e-05	6.46436734587549e-05	0.00011517666029097	0.000119536002581259
Functional set|Environmental information processing|Two-component regulatory system|M00444_Magnesium transport 2-CRS	0	0	0	5.88380947244293e-05	0.00012735966152551	9.91175992192583e-05	1.56517057228897e-05	3.52689816731234e-05	2.5077321742038e-05	1.41015878387906e-05	3.1840108074424e-05	1.98709974843317e-05	0	0	0	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00445_Osmotic stress response 2-CRS (Env)	0	0	0	0.000235352378897717	0.000269829791367605	0.00025414769030579	9.39102343373381e-06	3.89815060597679e-05	3.34364289893839e-05	1.61161003871893e-05	2.72915212066491e-05	2.28516471069815e-05	3.37173742257648e-06	4.9834238862982e-06	3.11870057922775e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00446_RstB-RstA 2-CRS	0	0	0	0.000151998411371442	0.000235291578072552	0.000143593445022772	1.56517057228897e-05	3.52689816731234e-05	1.6718214494692e-05	1.2087075290392e-05	1.81943474710994e-05	1.88774476101151e-05	7.86738731934512e-06	3.73756791472365e-06	1.134072937901e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00447_Envelope stress response 2-CRS (CpxA-R)	0	0	0	0.000267223013540117	0.000386396261238411	0.000274479505530254	6.26068228915587e-06	4.08377682530902e-05	2.78636908244866e-05	1.00725627419933e-05	2.04686409049868e-05	5.06710435850459e-05	1.34869496903059e-05	4.9834238862982e-06	3.26045969646538e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00449_Phosphate regulation 2-CRS	0	0	0	0.000237803966177902	0.000354016686274298	0.000256689167208848	9.39102343373381e-06	4.45502926397348e-05	3.76159826130569e-05	2.4174150580784e-05	2.95658146405366e-05	3.67613453460137e-05	1.01152122677294e-05	3.73756791472365e-06	1.55935028961388e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00450_Envelope stress response 2-CRS (BaeS-R)	0	0	0	0.00019367539513458	0.000207229279770321	0.000147405660377358	9.39102343373381e-06	2.97001950931565e-05	1.95045835771406e-05	6.04353764519599e-06	1.5920054037212e-05	2.08645473585483e-05	3.37173742257648e-06	0	2.40990499303963e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00451_Antimicrobial peptide R 2-CRS	0	0	0	0.000232900791617533	0.000295733451338895	0.00021856701366298	6.26068228915587e-06	5.56878657996685e-05	2.78636908244866e-05	1.8130612935588e-05	2.04686409049868e-05	2.78193964780644e-05	3.37173742257648e-06	3.73756791472365e-06	1.41759117237625e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00452_Copper tolerance 2-CRS	0	0	0	0.000299093648182516	0.000118725108201746	0.000260501382563435	2.19123880120456e-05	2.97001950931565e-05	4.31887207779542e-05	1.8130612935588e-05	2.72915212066491e-05	2.18580972327649e-05	1.01152122677294e-05	4.9834238862982e-06	1.84286852408913e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00453_Quorum sensing 2-CRS (Qse)	0	0	0	0.00013974047497052	0.000196436088115617	0.000180444860117111	9.39102343373381e-06	4.64065548330571e-05	2.64705062832623e-05	1.2087075290392e-05	2.04686409049868e-05	4.47097443397464e-05	4.49564989676864e-06	2.4917119431491e-06	1.55935028961388e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00454_Potassium transport 2-CRS	0.00219993837106445	0.00202803964225284	0.00204798024961513	0.00188772220574211	0.00294222404507237	0.00235594908913468	0.00369693289174654	0.00340995364913303	0.00384518933377915	0.00502217978315787	0.00386857313104251	0.00437161944655298	0.00402135883265955	0.00254528374992681	0.00547898988123421	0.00197018479407131	0.00239412159031791	0.00223073953689236
Functional set|Environmental information processing|Two-component regulatory system|M00455_TMAO respiration 2-CRS	0	0	0	0.000281932537221224	0.000289257536346073	0.000212213321405335	2.81730703012014e-05	5.38316036063462e-05	6.13001198138705e-05	1.2087075290392e-05	3.41144015083114e-05	4.5703294213963e-05	8.99129979353728e-06	3.73756791472365e-06	5.24508733779213e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00456_Anoxic redox control 2-CRS	0	0	0	0.000509930154278388	0.000613053285987199	0.000360889720234223	2.50427291566235e-05	7.05379633462467e-05	8.91638106383572e-05	1.41015878387906e-05	5.23087489794108e-05	7.65033403146771e-05	1.46108621644981e-05	7.4751358294473e-06	5.67036468950501e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00457_Tricarboxylic acid transport 2-CRS	0	0	0	2.2064285521661e-05	1.51104683165859e-05	6.22661841249187e-05	0	0	0	0	0	0	0	0	0	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00459_Cell wall metabolism 2-CRS	0	0	0	0.000357931742906945	0.00079437890578623	0.000519732026675342	0	0	0	0	0	0	0	0	0	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00471_Nitrate respiration 2-CRS (NarX-L)	0	0	0	0.000110321427608305	0.000151104683165859	0.000119449414443722	2.19123880120456e-05	3.15564572864788e-05	3.06500599069353e-05	1.41015878387906e-05	1.81943474710994e-05	3.67613453460137e-05	1.34869496903059e-05	7.4751358294473e-06	8.50554703425751e-06	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00472_Nitrate respiration 2-CRS (NarQ-P)	0	0	0	0.000313803171863623	0.000218022471425025	0.00015757156798959	1.56517057228897e-05	3.71252438664456e-05	3.90091671542813e-05	2.4174150580784e-05	2.27429343388743e-05	3.97419949686634e-05	7.86738731934512e-06	2.4917119431491e-06	2.69342322751488e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00473_Hexose phosphates uptake 2-CRS	0	0	0	0.00011277301488849	0.000207229279770321	0.000222379229017567	3.13034114457794e-06	2.22751463198674e-05	2.64705062832623e-05	1.8130612935588e-05	2.27429343388743e-05	3.08000461007142e-05	3.37173742257648e-06	6.22927985787275e-06	3.26045969646538e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00474_Capsule synthesis 2-CRS	0	0	0	0.00107379522872084	0.00126496206193133	0.000693823194534808	7.82585286144484e-05	0.000198620054685484	0.00012538660871019	4.43192760647706e-05	6.14059227149605e-05	0.000112271135786474	2.8097811854804e-05	2.4917119431491e-05	7.51323321359413e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00475_Central carbon metabolism 2-CRS	0	0	0	0.000566316661722632	0.000720985202534241	0.000453653627195836	2.81730703012014e-05	0.00010580694501937	8.49842570146842e-05	3.6261225871176e-05	2.72915212066491e-05	6.75613914467278e-05	1.01152122677294e-05	1.1212703744171e-05	5.1033282205545e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00477_Acid and drug tolerance 2-CRS	0	0	0	0	0	0	3.13034114457794e-05	0.000116944518179304	8.77706260971328e-05	4.43192760647706e-05	4.7760162111636e-05	9.14065884279259e-05	1.79825995870746e-05	1.49502716588946e-05	4.39453263436638e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00486_Citrate fermentation 2-CRS	0	0	0	0.000213288093376056	0.000451155411166636	0.000304977228366949	6.26068228915587e-06	5.75441279929908e-05	4.04023516955056e-05	6.04353764519599e-06	1.13714671694371e-05	2.48387468554146e-05	1.01152122677294e-05	2.4917119431491e-06	2.12638675856438e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00488_C4-dicarboxylate metabolism 2-CRS	0	0	0	0.000379996028428606	0.000472741794476045	0.000302435751463891	4.38247760240911e-05	0.000128082091339237	4.45819053191786e-05	1.8130612935588e-05	4.54858686777485e-05	3.77548952202303e-05	5.6195623709608e-06	8.72099180102185e-06	2.97694146199013e-05	0	0	0
Structural complex|Environmental information processing|Saccharide, polyol, and lipid transport system|M00491_arabinogalactan oligomer/maltooligosaccharide TS	0.000567231496372018	0.00113850616388687	0.000892484543710702	0.00165972458868494	0.00193198130619205	0.00123515777488614	0.000673023346084256	0.000690529535915889	0.000603248906350135	0.00132152023174952	0.000639076454922367	0.00113960170572642	0.00141051015511116	0.000480900405027776	0.00111989702617724	0.000271117496147912	0.000436118365371425	0.000448035317945545
Functional set|Environmental information processing|Two-component regulatory system|M00492_LytS-LytR 2-CRS	0	0	0	0.000338319044665469	0.000854820779052574	0.000524814980481457	0	0	0	8.05805019359466e-06	2.27429343388743e-06	7.94839899373269e-06	0	0	0	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00497_Nitrogen regulation 2-CRS (Gln)	0.000118045473569312	5.80130529369108e-05	0.000205148706511104	0.00044128571043322	0.000638956945958489	0.000498129472999349	2.50427291566235e-05	6.86817011529244e-05	6.54796734375435e-05	0.000213538330130258	6.14059227149605e-05	6.06065423272117e-05	1.23630372161138e-05	4.60966709482584e-05	3.9692552826535e-05	5.4995363987299e-05	3.88235933565067e-05	4.80840311135138e-05
Functional set|Environmental information processing|Two-component regulatory system|M00499_Metal tolerance 2-CRS	0.00220147142916275	0.00138989605994682	0.00155351926469093	0.00121598729097154	0.00084618622572881	0.00174980684775537	0.00304269159252975	0.00304426999704854	0.00100030650059907	0.00112006897690966	0.000998414817476581	0.000676607464341495	0.00273335513723533	0.00311713164087952	0.00265798344820547	0.000196825513217702	2.97647549066551e-05	8.53828589866133e-05
Functional set|Environmental information processing|Two-component regulatory system|M00500_cPHB biosynthesis 2-CRS	0	0	0	0.000308899997303254	0.00048569362446169	6.35369225764476e-05	4.38247760240911e-05	9.09568474727918e-05	7.52319652261139e-05	1.41015878387906e-05	4.54858686777485e-05	7.15355909435942e-05	2.1354337009651e-05	1.24585597157455e-05	5.95388292398026e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00502_Amino sugar metabolism 2-CRS	0	0	0	0.000433930948592666	0.000505121369440157	0.000414260735198439	1.56517057228897e-05	6.68254389596022e-05	6.26933043550949e-05	3.22322007743786e-05	3.1840108074424e-05	4.86839438366127e-05	1.46108621644981e-05	4.9834238862982e-06	3.82749616541588e-05	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00503_Phosphoglycerate transport 2-CRS	0	0	0	0.000411866663071005	0.000284940259684191	0.000493046519193234	0	0	0	0	0	0	0	0	0	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00504_C4-dicarboxylate transport 2-CRS (DctB-D)	0	0	0	0.000169159522332734	0.000254719323051019	1.27073845152895e-05	0	0	0	0	0	0	0	0	0	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00506_Chemotaxis 2-CRS	0.000165570274616697	0.000403674160019338	0.000441858752485456	0.000745282533176105	0.000651908775944134	0.000575644518542615	0.000738760510120393	0.000361971127697845	0.000494580512134637	0.000475424961422085	0.000714128138240652	0.000580233126542486	0.000323686792567342	0.000716367183655366	0.000415354213506242	0.000190071696587682	0.000120353139405171	0.00012043476951796
Functional set|Environmental information processing|Two-component regulatory system|M00514_Tetrathionate respiration 2-CRS	0	0	0	3.43222219225838e-05	1.07931916547042e-05	5.08295380611581e-05	0	0	0	0	0	0	0	0	0	0	0	0
Functional set|Environmental information processing|Two-component regulatory system|M00519_YesM-YesN 2-CRS	8.27851373083486e-05	0.000263475948755137	0.000119231726861155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Pathway module|Nucleotide and amino acid metabolism|Lysine metabolism|M00525_Lysine biosynthesis, acetyl-DAP pathway	0.00599425716436376	0.00652163403432439	0.00590723070287103	0.00467272535603176	0.00387691444236975	0.00541969949577098	0.00703074621072204	0.00666026874964035	0.00664131070801638	0.00638399026587537	0.00677057155268287	0.00661604861240825	0.00749537229038751	0.0069319426258408	0.00679451448919937	0.00646533217682264	0.00616130426567761	0.0065547072693618
Pathway module|Nucleotide and amino acid metabolism|Lysine metabolism|M00526_Lysine biosynthesis, DAP dehydrogenase pathway	0.00968126189078188	0.00981387478849408	0.00896166699981414	0.00729837533310942	0.00588013081348285	0.00883163223812622	0.0104240360114445	0.0103133927460986	0.009986346791496	0.010535900628125	0.0115329420032431	0.0110959649952508	0.0110829009080089	0.0115403638646951	0.00982674200691218	0.0102474694896334	0.00993625165970862	0.0102980715607223
Pathway module|Nucleotide and amino acid metabolism|Lysine metabolism|M00527_Lysine biosynthesis, DAP aminotransferase pathway	0.0128792210838414	0.0123809523809524	0.0116005456604912	0.00887474595426809	0.00667235108093814	0.0112282449577098	0.0137390672835526	0.0134560446393932	0.0131335506701218	0.0129291415356226	0.0150080623702231	0.0138441239473339	0.0137544408591637	0.0153638958414574	0.0115803022871416	0.0137266498850404	0.0128402564427753	0.0131300861782677
Pathway module|Energy metabolism|Nitrogen metabolism|M00529_Denitrification	0.000311210793955459	0.000321489001692047	0.000597912042053731	0.00170140157244808	0.00209603781934356	0.00128090435914118	0.000153386716084319	0.000278439328998342	0.000239627741090585	0.000394844459486138	0.00015010336663657	0.000225535821447165	3.4841286699957e-05	5.85552306640039e-05	0.000133253570203368	7.04326591416285e-05	2.58823955710045e-05	3.23556097212429e-05
Pathway module|Energy metabolism|Nitrogen metabolism|M00530_Dissimilatory nitrate reduction	0.00128776880257431	0.00102973168963017	0.00116426274464422	0.00356215631810816	0.00342360039287218	0.00344497194209499	0.00125526679897575	0.0016743484983767	0.000913929059043161	0.00156326173755736	0.00175575453096109	0.0017913704232125	0.00109469074986316	0.00156853266821236	0.000440870854609014	0.00120989800772058	0.00127082562253632	0.000895171868954388
Pathway module|Energy metabolism|Nitrogen metabolism|M00531_Assimilatory nitrate reduction	1.8396697179633e-05	3.38409475465313e-05	1.22738542357071e-05	0.00109340792696231	0.00334373077462736	0.00114366460637606	0.000256687973855391	0.000152213499852427	0.000158823037699574	0.000130943315645913	0.000302481026707028	0.00016294217937152	0.000503512788438088	0.000130814877015328	0.00107028133514407	0.000403299335906859	0.000322235824859006	0.000288953570149433
Pathway module|Carbohydrate and lipid metabolism|Other carbohydrate metabolism|M00532_Photorespiration	0.012350316039927	0.00951655789219241	0.0105783089434316	0.00913706579324784	0.00729403892024911	0.011564990647365	0.010242476225059	0.0107217704286295	0.00917551338850344	0.00867046200830785	0.0102934520817745	0.00876907118983559	0.00798989377903206	0.0103119498767226	0.00714182432643155	0.00987793923687661	0.0102313109692181	0.00942222318090695
Pathway module|Nucleotide and amino acid metabolism|Aromatic amino acid metabolism|M00533_Homoprotocatechuate degradation	0	0	0	0.000230449204337348	0.000159739236489622	0.00036343119713728	0	0	0	5.43918388067639e-05	5.68573358471857e-05	6.25936420756449e-05	2.36021619580354e-05	1.1212703744171e-05	6.66267851016838e-05	0	0	0
Pathway module|Nucleotide and amino acid metabolism|Branched-chain amino acid metabolism|M00535_Isoleucine biosynthesis, from pyruvate	0.00641124896710211	0.00587865603094029	0.00583008076196087	0.00340525473217635	0.00323148158141844	0.00499527285296031	0.00642346002867392	0.00637440437186872	0.00650059906935273	0.00551774987006394	0.00612012363059107	0.00573775052360078	0.00584546877827342	0.00701541497593629	0.00608713649418362	0.0056201402671231	0.00583389196170441	0.00505196895119741
Signature module|Gene set|Pathogenicity|M00542_EHEC/EPEC pathogenicity signature	0.000252954586219954	0.000140198211264201	0.000519008693395614	0	0	0	0.000143995692650585	0.000133650877919204	0.0001030956560506	2.21596380323853e-05	2.04686409049868e-05	4.27226445913132e-05	0	0	0	1.73669570486207e-05	9.05883844985156e-06	1.21333536454661e-05
Pathway module|Nucleotide and amino acid metabolism|Aromatic amino acid metabolism|M00545_Trans-cinnamate degradation	0	0	0	0.000642315867408354	0.000796537544117171	0.000778962670787248	3.75640937349352e-05	0.000148500975465783	0.000122600239627741	0.000447221785744503	0.00061860781401738	0.000534529832328523	3.82130241225334e-05	1.74419836020437e-05	6.52091939293076e-05	0.000236383582050671	0.000191529727225433	0.000165373116353019
Pathway module|Nucleotide and amino acid metabolism|Purine metabolism|M00546_Purine degradation	0.000277483515792798	0.00086052695189751	0.00064700745899656	0.000605542058205585	0.00157580598158682	0.000571832303188029	0.00115509588234926	0.000716517206622401	0.000830337986569701	0.000582194126487214	0.000755065420050626	0.000648788067863431	0.00151728184015942	0.000234220922656015	0.00141759117237625	0.00146654303966131	0.000838589616500545	0.000743280256651886
Pathway module|Carbohydrate and lipid metabolism|Other carbohydrate metabolism|M00549_Nucleotide sugar biosynthesis, from glucose	0.00375139316654683	0.0046047860768673	0.00446943634954534	0.00498162535333502	0.00388554899569352	0.00341193274235524	0.00350285174078271	0.00342666000887293	0.00309565605060046	0.00311040737472754	0.00289972412820647	0.00295084312642326	0.00414049355492392	0.0032404713820654	0.00414928936154529	0.00350716049287424	0.0037697709149168	0.00359686528067817
Pathway module|Nucleotide and amino acid metabolism|Cofactor and vitamin biosynthesis|M00550_Ascorbate degradation	0.000164037216518394	0.0004713560551124	0.000212162337502937	0.00166217617596513	0.00415537878706112	0.00176124349381913	0.00102049121313241	0.000948549980787686	0.000671514948870127	0.00019540771719467	7.05030964505102e-05	0.000208645473585483	7.64260482450669e-05	0.000124585597157455	0.000252331228682973	0.000207438653636303	0.000471059599392281	0.000532968793463807
Pathway module|Secondary metabolism|Aromatics degradation|M00551_Benzoate degradation to methylcatechol	0	0	0	4.90317456036911e-06	6.9076426590107e-05	4.06636304489265e-05	0	0	0	0	0	0	0	0	0	0	0	0
Pathway module|Carbohydrate and lipid metabolism|Other carbohydrate metabolism|M00552_D-galactonate degradation	0.00446886435655252	0.00438481991781484	0.00418889110987204	0.00518510709759033	0.00504042050274687	0.0034627622804164	0.00372197562090317	0.00352875442950566	0.0035958093009	0.00427479562770196	0.00357973786493881	0.00381920571648856	0.00380669155008885	0.00355691879884534	0.00481839239490688	0.00439962911898392	0.00458247813584634	0.0049355786328946
Pathway module|Carbohydrate and lipid metabolism|Other carbohydrate metabolism|M00554_Nucleotide sugar biosynthesis, from galactose	0.00224593011401353	0.00267101764563693	0.00201466550240392	0.00253739283499101	0.00254071731551737	0.00227970478204294	0.00276096088951774	0.00241870963789893	0.00300788542450333	0.00237712480711042	0.00207188131827145	0.00232192605604416	0.00243551833157441	0.00235342193030433	0.002829511980063	0.00149066381333995	0.00196317970406069	0.00174810169188382
Pathway module|Nucleotide and amino acid metabolism|Serine and threonine metabolism|M00555_Betaine biosynthesis	0	0	0	0.000313803171863623	0.00048569362446169	0.000385033750813273	1.56517057228897e-05	5.01190792197016e-05	5.99069352726462e-05	2.82031756775813e-05	2.27429343388743e-05	5.16645934592625e-05	1.12391247419216e-05	6.22927985787275e-06	4.96156910331688e-05	0	0	0
Pathway module|Energy metabolism|Methane metabolism|M00563_Methanogenesis, from methylamine	0.000229958714745413	0.000623640319071791	0.000315613394632468	0	0	0	0.000131474328072273	5.19753414130239e-05	3.90091671542813e-05	0.00028606078187261	0.000341144015083114	0.000353703755221105	0.000177578170922361	0.000149502716588946	0	0.00092237838547119	0.000704001159531322	0.001206145229053
Pathway module|Carbohydrate and lipid metabolism|Other carbohydrate metabolism|M00565_Trehalose biosynthesis	0.00612456710271949	0.0101547014744984	0.00884243527295298	0.00668057533850291	0.00903821869164931	0.00443106498048146	0.00808254083530023	0.00709092157849112	0.00885368775948062	0.00803790506811067	0.00713218420867097	0.00779737941285177	0.009089080178792	0.00598758379938729	0.0112230693117028	0.00716001045876747	0.00642530470050186	0.00698791293285177
Pathway module|Energy metabolism|Methane metabolism|M00567_Methanogenesis, from CO2	0.000229958714745413	0.000623640319071791	0.000315613394632468	0	0	0	0.000131474328072273	5.19753414130239e-05	3.90091671542813e-05	0.00028606078187261	0.000341144015083114	0.000353703755221105	0.000177578170922361	0.000149502716588946	0	0.00092237838547119	0.000704001159531322	0.001206145229053
Pathway module|Secondary metabolism|Aromatics degradation|M00568_Catechol ortho-cleavage	0	0	0	2.45158728018456e-06	4.31727666188168e-05	3.93928919973975e-05	0	0	0	0	0	0	0	0	0	0	0	0
Pathway module|Secondary metabolism|Aromatics degradation|M00569_Catechol meta-cleavage	0	0	0	0.000105418253047936	0.000177008343137149	0.000128344583604424	9.39102343373381e-06	4.45502926397348e-05	3.06500599069353e-05	0.000378728359098949	0.000550379011000757	0.000429213545661565	8.99129979353728e-06	4.9834238862982e-06	1.84286852408913e-05	0.000236383582050671	0.000191529727225433	0.000165373116353019
Pathway module|Nucleotide and amino acid metabolism|Branched-chain amino acid metabolism|M00570_Isoleucine biosynthesis, from threonine	0.0116389770823145	0.013055354121344	0.0123054155751703	0.0104878903846295	0.0130511273488683	0.0120618493819128	0.0137171548955405	0.0128174904448904	0.014165900415169	0.0151894246149259	0.0129430039322533	0.0142842665416119	0.015025585867475	0.0123464326783038	0.0177099665164965	0.0144473786025582	0.0140321407588201	0.01427376710522
Structural complex|Environmental information processing|Bacterial secretion system|M00571_AlgE-type Mannuronan C-5-Epimerase TS	0	0	0	0.000350576981066391	0.000442520857842873	0.000269396551724138	4.38247760240911e-05	8.91005852794696e-05	6.40864888963192e-05	1.8130612935588e-05	2.04686409049868e-05	3.57677954717971e-05	8.99129979353728e-06	2.4917119431491e-06	2.55166411027725e-05	0	0	0
Pathway module|Nucleotide and amino acid metabolism|Cofactor and vitamin biosynthesis|M00572_Pimeloyl-ACP biosynthesis	0.00409786429676325	0.00408025138989606	0.00424324675005874	0.00206178490263521	0.00181973211298313	0.00207384515289525	0.00299886681650566	0.00318905844812768	0.00388419850093343	0.0040693153477653	0.00382991014266643	0.00395432849938201	0.00417421092914968	0.00404155677178784	0.00404013484127232	0.00283274366081947	0.0028703576688244	0.00305985203599921
Pathway module|Nucleotide and amino acid metabolism|Cofactor and vitamin biosynthesis|M00573_Biotin biosynthesis, from long-chain-acyl-ACP	0.00267365332344	0.00182741116751269	0.0021707187919722	0.00225055712320942	0.00131676938187391	0.00345767932661028	0.00268896304319245	0.00297001950931565	0.00252584357323971	0.000640614990390775	0.000989317643741031	0.000632891269875965	0.00132958845696933	0.00177534475949373	0.00103342396466229	0.00190071696587682	0.0020356504116595	0.00198492677970458
Signature module|Gene set|Pathogenicity|M00575_Pertussis pathogenicity signature 2	0.000297413271070734	0.000437515107565869	0.00071363695341897	0.000350576981066391	0.000442520857842873	0.000269396551724138	1.25213645783117e-05	5.56878657996685e-05	4.31887207779542e-05	1.8130612935588e-05	2.04686409049868e-05	3.57677954717971e-05	8.99129979353728e-06	2.4917119431491e-06	2.55166411027725e-05	0	0	0
Pathway module|Nucleotide and amino acid metabolism|Cofactor and vitamin biosynthesis|M00577_Biotin biosynthesis, from pimelate	0.00267365332344	0.00182741116751269	0.0021707187919722	0.00225055712320942	0.00131676938187391	0.00345767932661028	0.00268896304319245	0.00297001950931565	0.00252584357323971	0.000640614990390775	0.000989317643741031	0.000632891269875965	0.00132958845696933	0.00177534475949373	0.00103342396466229	0.00190071696587682	0.0020356504116595	0.00198492677970458
Pathway module|Energy metabolism|Carbon fixation|M00579_Phosphate acetyltransferase-acetate kinase pathway	0.00220913671965426	0.00233260817017162	0.00196030986221722	0.00348860869970262	0.00370206473756355	0.00289092997722837	0.00207228583771059	0.00238529691841913	0.00201872440023406	0.0022602830793033	0.00254720864595392	0.00228019696132706	0.00159707962582706	0.00200458225826345	0.00252756506034686	0.00250663080068426	0.00266847498337056	0.002828868933267
